layer,tokens,time_us
gate_up_proj,128,134.657
act_fn,128,3.2
down_proj,128,62.913
layernorm,128,2.752
qkv_proj,128,51.425
qk_norm,128,3.84
qk_norm,128,2.143
rotary_emb,128,2.752
o_proj,128,31.425
layernorm,128,2.848
gate_up_proj,128,132.192
act_fn,128,3.2
down_proj,128,63.137
layernorm,128,2.752
qkv_proj,128,49.92
qk_norm,128,3.872
qk_norm,128,2.208
rotary_emb,128,2.688
o_proj,128,31.936
layernorm,128,2.88
gate_up_proj,128,134.465
act_fn,128,3.2
down_proj,128,62.945
layernorm,128,3.04
qkv_proj,128,50.369
qk_norm,128,3.936
qk_norm,128,2.144
rotary_emb,128,2.816
o_proj,128,30.688
layernorm,128,2.496
gate_up_proj,128,124.609
act_fn,128,3.231
down_proj,128,62.593
layernorm,128,3.072
qkv_proj,128,50.208
qk_norm,128,3.905
qk_norm,128,2.208
rotary_emb,128,2.657
o_proj,128,31.264
layernorm,128,2.464
gate_up_proj,128,133.985
act_fn,128,3.232
down_proj,128,64.225
layernorm,128,2.752
qkv_proj,128,50.561
qk_norm,128,3.776
qk_norm,128,2.144
rotary_emb,128,2.72
o_proj,128,31.360999999999997
layernorm,128,2.4
gate_up_proj,128,133.089
act_fn,128,3.2
down_proj,128,62.656
layernorm,128,2.752
qkv_proj,128,50.368
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.072
layernorm,128,2.88
gate_up_proj,128,134.657
act_fn,128,3.2
down_proj,128,62.817
final_layernorm,128,3.135
embedding,128,3.168
layernorm,128,2.305
qkv_proj,128,47.809
qk_norm,128,3.904
qk_norm,128,2.208
rotary_emb,128,2.656
o_proj,128,31.68
layernorm,128,2.464
gate_up_proj,128,132.865
act_fn,128,3.2
down_proj,128,62.432
layernorm,128,2.753
qkv_proj,128,49.729
qk_norm,128,3.872
qk_norm,128,2.145
rotary_emb,128,2.72
o_proj,128,31.169
layernorm,128,2.496
gate_up_proj,128,136.289
act_fn,128,3.2
down_proj,128,62.913000000000004
layernorm,128,2.688
qkv_proj,128,49.312000000000005
qk_norm,128,3.872
qk_norm,128,2.175
rotary_emb,128,2.72
o_proj,128,31.648
layernorm,128,2.463
gate_up_proj,128,126.081
act_fn,128,3.232
down_proj,128,63.456
layernorm,128,2.72
qkv_proj,128,52.129
qk_norm,128,3.904
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.296
layernorm,128,2.496
gate_up_proj,128,132.705
act_fn,128,3.2
down_proj,128,63.041000000000004
layernorm,128,2.688
qkv_proj,128,50.464999999999996
qk_norm,128,4.0
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,32.352000000000004
layernorm,128,2.88
gate_up_proj,128,135.906
act_fn,128,3.168
down_proj,128,63.265
layernorm,128,3.072
qkv_proj,128,51.266
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.808
layernorm,128,2.88
gate_up_proj,128,133.377
act_fn,128,3.2
down_proj,128,61.92
layernorm,128,2.72
qkv_proj,128,50.528
qk_norm,128,3.873
qk_norm,128,2.144
rotary_emb,128,2.752
o_proj,128,32.384
layernorm,128,2.464
gate_up_proj,128,135.297
act_fn,128,3.2
down_proj,128,64.064
layernorm,128,3.04
qkv_proj,128,50.175999999999995
qk_norm,128,3.808
qk_norm,128,2.176
rotary_emb,128,2.656
o_proj,128,32.256
layernorm,128,2.496
gate_up_proj,128,134.209
act_fn,128,3.2
down_proj,128,62.785000000000004
layernorm,128,2.688
qkv_proj,128,49.858
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,30.913
layernorm,128,2.496
gate_up_proj,128,126.177
act_fn,128,3.2
down_proj,128,63.201
layernorm,128,2.688
qkv_proj,128,50.561
qk_norm,128,3.872
qk_norm,128,2.175
rotary_emb,128,2.72
o_proj,128,30.848
layernorm,128,2.847
gate_up_proj,128,124.673
act_fn,128,3.168
down_proj,128,63.457
layernorm,128,2.783
qkv_proj,128,50.623999999999995
qk_norm,128,4.032
qk_norm,128,2.209
rotary_emb,128,2.752
o_proj,128,31.424
layernorm,128,2.4
gate_up_proj,128,124.897
act_fn,128,3.168
down_proj,128,63.775999999999996
layernorm,128,3.04
qkv_proj,128,49.856
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.072
layernorm,128,2.464
gate_up_proj,128,132.674
act_fn,128,3.169
down_proj,128,62.657000000000004
layernorm,128,3.04
qkv_proj,128,49.857
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,32.382
layernorm,128,2.432
gate_up_proj,128,134.561
act_fn,128,3.2
down_proj,128,62.848
layernorm,128,2.752
qkv_proj,128,49.793
qk_norm,128,3.776
qk_norm,128,2.144
rotary_emb,128,2.752
o_proj,128,32.45
layernorm,128,2.432
gate_up_proj,128,132.865
act_fn,128,3.2
down_proj,128,63.04
layernorm,128,2.816
qkv_proj,128,49.344
qk_norm,128,3.872
qk_norm,128,2.176
rotary_emb,128,2.848
o_proj,128,31.36
layernorm,128,2.528
gate_up_proj,128,134.209
act_fn,128,3.2
down_proj,128,63.713
layernorm,128,2.784
qkv_proj,128,49.697
qk_norm,128,3.968
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,31.328
layernorm,128,2.56
gate_up_proj,128,132.449
act_fn,128,3.232
down_proj,128,63.041
layernorm,128,2.72
qkv_proj,128,50.752
qk_norm,128,3.936
qk_norm,128,2.145
rotary_emb,128,2.688
o_proj,128,31.936
layernorm,128,2.464
gate_up_proj,128,124.801
act_fn,128,3.2
down_proj,128,62.112
layernorm,128,2.72
qkv_proj,128,49.855999999999995
qk_norm,128,3.904
qk_norm,128,2.208
rotary_emb,128,2.753
o_proj,128,32.064
layernorm,128,2.432
gate_up_proj,128,132.865
act_fn,128,3.2
down_proj,128,62.272000000000006
layernorm,128,2.689
qkv_proj,128,49.92
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,32.032000000000004
layernorm,128,2.4
gate_up_proj,128,132.033
act_fn,128,3.2
down_proj,128,62.688
layernorm,128,2.688
qkv_proj,128,50.56
qk_norm,128,3.904
qk_norm,128,2.144
rotary_emb,128,2.72
o_proj,128,32.096000000000004
layernorm,128,2.496
gate_up_proj,128,132.513
act_fn,128,3.2
down_proj,128,62.624
layernorm,128,2.688
qkv_proj,128,49.985
qk_norm,128,3.872
qk_norm,128,2.177
rotary_emb,128,2.816
o_proj,128,31.296
layernorm,128,2.497
gate_up_proj,128,123.681
act_fn,128,3.2
down_proj,128,62.945
layernorm,128,2.784
qkv_proj,128,50.113
qk_norm,128,3.872
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,31.424
layernorm,128,2.497
gate_up_proj,128,132.161
act_fn,128,3.2
down_proj,128,62.177
layernorm,128,3.071
qkv_proj,128,50.401
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.816
o_proj,128,31.776
layernorm,128,2.464
gate_up_proj,128,133.153
act_fn,128,3.232
down_proj,128,64.257
layernorm,128,3.008
qkv_proj,128,51.103
qk_norm,128,3.809
qk_norm,128,2.176
rotary_emb,128,2.753
o_proj,128,31.778
layernorm,128,2.464
gate_up_proj,128,133.537
act_fn,128,3.2
down_proj,128,62.721000000000004
layernorm,128,2.688
qkv_proj,128,50.337
qk_norm,128,4.0
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,31.361
layernorm,128,2.624
gate_up_proj,128,125.025
act_fn,128,3.2
down_proj,128,62.784
layernorm,128,2.72
qkv_proj,128,51.297
qk_norm,128,3.808
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,32.224000000000004
layernorm,128,2.912
gate_up_proj,128,132.929
act_fn,128,3.2
down_proj,128,61.761
layernorm,128,2.816
qkv_proj,128,50.433
qk_norm,128,3.775
qk_norm,128,2.144
rotary_emb,128,2.752
o_proj,128,31.713
layernorm,128,2.496
gate_up_proj,128,134.016
act_fn,128,3.2
down_proj,128,63.168
layernorm,128,2.752
qkv_proj,128,49.984
qk_norm,128,3.872
qk_norm,128,2.145
rotary_emb,128,2.72
o_proj,128,32.257000000000005
layernorm,128,2.463
gate_up_proj,128,132.801
act_fn,128,3.2
down_proj,128,61.793
layernorm,128,2.72
qkv_proj,128,51.233
qk_norm,128,3.84
qk_norm,128,2.177
rotary_emb,128,2.752
o_proj,128,31.84
layernorm,128,2.464
gate_up_proj,128,133.632
act_fn,128,3.2
down_proj,128,62.433
layernorm,128,2.784
qkv_proj,128,50.657000000000004
qk_norm,128,4.0
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.425
layernorm,128,2.497
gate_up_proj,128,133.953
act_fn,128,3.2
down_proj,128,63.233000000000004
layernorm,128,2.752
qkv_proj,128,51.169
qk_norm,128,3.872
qk_norm,128,2.176
rotary_emb,128,2.752
o_proj,128,32.160000000000004
layernorm,128,2.784
gate_up_proj,128,134.465
act_fn,128,3.232
down_proj,128,62.464
layernorm,128,2.688
qkv_proj,128,49.984
qk_norm,128,3.84
qk_norm,128,2.144
rotary_emb,128,2.72
o_proj,128,31.680999999999997
layernorm,128,2.944
gate_up_proj,128,135.714
act_fn,128,3.199
down_proj,128,63.552
layernorm,128,3.04
qkv_proj,128,50.528
qk_norm,128,3.775
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,30.750999999999998
layernorm,128,2.464
gate_up_proj,128,124.129
act_fn,128,3.2
down_proj,128,63.072
layernorm,128,3.072
qkv_proj,128,49.056000000000004
qk_norm,128,3.84
qk_norm,128,2.208
rotary_emb,128,2.688
o_proj,128,31.904
layernorm,128,2.464
gate_up_proj,128,134.049
act_fn,128,3.2
down_proj,128,63.201
layernorm,128,2.784
qkv_proj,128,50.625
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.752
o_proj,128,31.008
layernorm,128,2.4
gate_up_proj,128,133.793
act_fn,128,3.2
down_proj,128,62.209
layernorm,128,2.752
qkv_proj,128,49.441
qk_norm,128,3.904
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.2
layernorm,128,2.848
gate_up_proj,128,132.737
act_fn,128,3.232
down_proj,128,62.751999999999995
final_layernorm,128,3.008
embedding,128,3.168
layernorm,128,2.305
qkv_proj,128,47.871
qk_norm,128,3.776
qk_norm,128,2.209
rotary_emb,128,2.624
o_proj,128,32.001000000000005
layernorm,128,2.464
gate_up_proj,128,124.001
act_fn,128,3.2
down_proj,128,62.625
layernorm,128,2.688
qkv_proj,128,49.57
qk_norm,128,3.808
qk_norm,128,2.176
rotary_emb,128,2.815
o_proj,128,30.88
layernorm,128,2.496
gate_up_proj,128,134.081
act_fn,128,3.232
down_proj,128,63.36
layernorm,128,2.688
qkv_proj,128,49.472
qk_norm,128,3.904
qk_norm,128,2.208
rotary_emb,128,2.751
o_proj,128,31.52
layernorm,128,2.497
gate_up_proj,128,134.177
act_fn,128,3.2
down_proj,128,62.945
layernorm,128,2.688
qkv_proj,128,52.321
qk_norm,128,4.0
qk_norm,128,2.175
rotary_emb,128,2.752
o_proj,128,31.776
layernorm,128,2.528
gate_up_proj,128,132.993
act_fn,128,3.2
down_proj,128,62.817
layernorm,128,2.751
qkv_proj,128,50.496
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.752
o_proj,128,32.32
layernorm,128,2.88
gate_up_proj,128,134.209
act_fn,128,3.232
down_proj,128,62.978
layernorm,128,3.008
qkv_proj,128,51.265
qk_norm,128,3.808
qk_norm,128,2.175
rotary_emb,128,2.688
o_proj,128,31.488
layernorm,128,2.848
gate_up_proj,128,133.345
act_fn,128,3.232
down_proj,128,62.496
layernorm,128,2.72
qkv_proj,128,50.529
qk_norm,128,3.936
qk_norm,128,2.145
rotary_emb,128,2.752
o_proj,128,31.456
layernorm,128,2.4
gate_up_proj,128,125.665
act_fn,128,3.2
down_proj,128,63.808
layernorm,128,3.04
qkv_proj,128,50.528
qk_norm,128,3.967
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.744999999999997
layernorm,128,2.432
gate_up_proj,128,135.297
act_fn,128,3.233
down_proj,128,62.304
layernorm,128,2.656
qkv_proj,128,50.498
qk_norm,128,3.776
qk_norm,128,2.176
rotary_emb,128,2.752
o_proj,128,31.297
layernorm,128,2.496
gate_up_proj,128,125.856
act_fn,128,3.231
down_proj,128,62.913000000000004
layernorm,128,2.752
qkv_proj,128,50.624
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.007
layernorm,128,2.88
gate_up_proj,128,124.513
act_fn,128,3.199
down_proj,128,62.561
layernorm,128,2.784
qkv_proj,128,49.985
qk_norm,128,3.84
qk_norm,128,2.208
rotary_emb,128,2.848
o_proj,128,31.392
layernorm,128,2.4
gate_up_proj,128,134.786
act_fn,128,3.2
down_proj,128,63.36
layernorm,128,3.04
qkv_proj,128,50.561
qk_norm,128,3.808
qk_norm,128,2.209
rotary_emb,128,2.688
o_proj,128,31.009
layernorm,128,2.433
gate_up_proj,128,134.017
act_fn,128,3.2
down_proj,128,62.465
layernorm,128,3.04
qkv_proj,128,49.793
qk_norm,128,3.968
qk_norm,128,2.177
rotary_emb,128,2.752
o_proj,128,32.448
layernorm,128,2.4
gate_up_proj,128,125.665
act_fn,128,3.2
down_proj,128,63.169
layernorm,128,2.72
qkv_proj,128,49.984
qk_norm,128,4.0
qk_norm,128,2.176
rotary_emb,128,2.784
o_proj,128,32.352000000000004
layernorm,128,2.497
gate_up_proj,128,133.217
act_fn,128,3.2
down_proj,128,62.434
layernorm,128,2.689
qkv_proj,128,50.4
qk_norm,128,3.968
qk_norm,128,2.209
rotary_emb,128,2.816
o_proj,128,32.0
layernorm,128,2.496
gate_up_proj,128,134.305
act_fn,128,3.232
down_proj,128,63.199999999999996
layernorm,128,2.817
qkv_proj,128,49.984
qk_norm,128,3.776
qk_norm,128,2.175
rotary_emb,128,2.848
o_proj,128,31.871
layernorm,128,2.56
gate_up_proj,128,133.889
act_fn,128,3.2
down_proj,128,62.785
layernorm,128,2.688
qkv_proj,128,50.016
qk_norm,128,3.904
qk_norm,128,2.176
rotary_emb,128,2.752
o_proj,128,32.129
layernorm,128,2.528
gate_up_proj,128,132.833
act_fn,128,3.232
down_proj,128,62.241
layernorm,128,2.72
qkv_proj,128,50.241
qk_norm,128,3.808
qk_norm,128,2.143
rotary_emb,128,2.688
o_proj,128,31.616
layernorm,128,2.496
gate_up_proj,128,132.257
act_fn,128,3.2
down_proj,128,62.464999999999996
layernorm,128,2.688
qkv_proj,128,50.241
qk_norm,128,3.968
qk_norm,128,2.208
rotary_emb,128,2.72
o_proj,128,31.84
layernorm,128,2.432
gate_up_proj,128,124.705
act_fn,128,3.296
down_proj,128,62.752
layernorm,128,2.785
qkv_proj,128,50.657000000000004
qk_norm,128,4.0
qk_norm,128,2.175
rotary_emb,128,2.72
o_proj,128,31.264
layernorm,128,2.496
gate_up_proj,128,133.313
act_fn,128,3.232
down_proj,128,62.241
layernorm,128,2.752
qkv_proj,128,50.368
qk_norm,128,3.872
qk_norm,128,2.177
rotary_emb,128,2.72
o_proj,128,31.488
layernorm,128,2.464
gate_up_proj,128,123.905
act_fn,128,3.2
down_proj,128,63.072
layernorm,128,2.784
qkv_proj,128,50.656
qk_norm,128,3.776
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.136
layernorm,128,2.528
gate_up_proj,128,133.121
act_fn,128,3.232
down_proj,128,61.504000000000005
layernorm,128,3.04
qkv_proj,128,50.4
qk_norm,128,3.967
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.36
layernorm,128,2.464
gate_up_proj,128,123.361
act_fn,128,3.2
down_proj,128,63.297000000000004
layernorm,128,3.136
qkv_proj,128,51.2
qk_norm,128,3.808
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.296
layernorm,128,2.496
gate_up_proj,128,134.4
act_fn,128,3.2
down_proj,128,63.296
layernorm,128,2.72
qkv_proj,128,50.271
qk_norm,128,3.872
qk_norm,128,2.144
rotary_emb,128,2.816
o_proj,128,31.488
layernorm,128,2.624
gate_up_proj,128,135.361
act_fn,128,3.232
down_proj,128,63.008
layernorm,128,2.657
qkv_proj,128,51.616
qk_norm,128,3.905
qk_norm,128,2.176
rotary_emb,128,2.752
o_proj,128,31.874
layernorm,128,2.912
gate_up_proj,128,134.784
act_fn,128,3.231
down_proj,128,61.632999999999996
layernorm,128,2.784
qkv_proj,128,50.401
qk_norm,128,3.872
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,31.520999999999997
layernorm,128,2.496
gate_up_proj,128,133.185
act_fn,128,3.231
down_proj,128,62.945
layernorm,128,2.752
qkv_proj,128,50.175000000000004
qk_norm,128,3.968
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,32.001
layernorm,128,2.464
gate_up_proj,128,125.41
act_fn,128,3.2
down_proj,128,63.552
layernorm,128,2.72
qkv_proj,128,50.689
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.816
o_proj,128,32.064
layernorm,128,2.432
gate_up_proj,128,124.769
act_fn,128,3.2
down_proj,128,62.754
layernorm,128,2.784
qkv_proj,128,50.368
qk_norm,128,4.032
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,32.064
layernorm,128,2.464
gate_up_proj,128,134.625
act_fn,128,3.2
down_proj,128,62.785
layernorm,128,2.72
qkv_proj,128,50.815999999999995
qk_norm,128,3.808
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,31.104
layernorm,128,2.848
gate_up_proj,128,132.705
act_fn,128,3.232
down_proj,128,62.688
layernorm,128,2.752
qkv_proj,128,49.921
qk_norm,128,4.0
qk_norm,128,2.144
rotary_emb,128,2.752
o_proj,128,31.744999999999997
layernorm,128,2.88
gate_up_proj,128,135.042
act_fn,128,3.2
down_proj,128,63.745000000000005
layernorm,128,3.04
qkv_proj,128,50.080999999999996
qk_norm,128,3.872
qk_norm,128,2.145
rotary_emb,128,2.72
o_proj,128,31.04
layernorm,128,2.497
gate_up_proj,128,133.985
act_fn,128,3.232
down_proj,128,62.401
layernorm,128,3.072
qkv_proj,128,50.4
qk_norm,128,3.904
qk_norm,128,2.207
rotary_emb,128,2.72
o_proj,128,31.904
layernorm,128,2.465
gate_up_proj,128,133.633
act_fn,128,3.2
down_proj,128,63.647999999999996
layernorm,128,2.752
qkv_proj,128,50.656
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.72
o_proj,128,30.912
layernorm,128,2.432
gate_up_proj,128,133.473
act_fn,128,3.232
down_proj,128,62.495999999999995
layernorm,128,2.752
qkv_proj,128,49.984
qk_norm,128,3.84
qk_norm,128,2.176
rotary_emb,128,2.688
o_proj,128,31.424999999999997
layernorm,128,2.816
gate_up_proj,128,133.794
act_fn,128,3.168
down_proj,128,62.977000000000004
final_layernorm,128,2.976
embedding,256,3.616
layernorm,256,2.752
qkv_proj,256,75.361
qk_norm,256,6.048
qk_norm,256,2.72
rotary_emb,256,3.328
o_proj,256,47.808
layernorm,256,3.008
gate_up_proj,256,188.066
act_fn,256,5.952
down_proj,256,102.337
layernorm,256,3.616
qkv_proj,256,85.377
qk_norm,256,5.856
qk_norm,256,2.72
rotary_emb,256,3.456
o_proj,256,47.489
layernorm,256,3.008
gate_up_proj,256,187.458
act_fn,256,6.208
down_proj,256,96.929
layernorm,256,3.872
qkv_proj,256,83.553
qk_norm,256,5.92
qk_norm,256,2.72
rotary_emb,256,3.456
o_proj,256,47.36
layernorm,256,2.944
gate_up_proj,256,187.298
act_fn,256,5.888
down_proj,256,102.88000000000001
layernorm,256,4.128
qkv_proj,256,83.905
qk_norm,256,5.92
qk_norm,256,2.72
rotary_emb,256,3.456
o_proj,256,47.393
layernorm,256,3.105
gate_up_proj,256,186.658
act_fn,256,5.984
down_proj,256,97.664
layernorm,256,3.713
qkv_proj,256,85.6
qk_norm,256,5.792
qk_norm,256,2.688
rotary_emb,256,3.456
o_proj,256,47.071
layernorm,256,3.36
gate_up_proj,256,187.361
act_fn,256,5.761
down_proj,256,97.57000000000001
layernorm,256,4.192
qkv_proj,256,83.841
qk_norm,256,5.952
qk_norm,256,2.688
rotary_emb,256,3.553
o_proj,256,47.264
layernorm,256,3.168
gate_up_proj,256,187.425
act_fn,256,5.889
down_proj,256,98.401
layernorm,256,3.616
qkv_proj,256,85.089
qk_norm,256,5.888
qk_norm,256,2.72
rotary_emb,256,3.424
o_proj,256,47.329
layernorm,256,2.975
gate_up_proj,256,187.298
act_fn,256,6.081
down_proj,256,97.536
layernorm,256,4.128
qkv_proj,256,84.576
qk_norm,256,5.888
qk_norm,256,2.687
rotary_emb,256,3.392
o_proj,256,47.233
layernorm,256,3.104
gate_up_proj,256,188.034
act_fn,256,5.92
down_proj,256,97.184
layernorm,256,3.745
qkv_proj,256,85.184
qk_norm,256,5.952
qk_norm,256,2.688
rotary_emb,256,3.488
o_proj,256,47.201
layernorm,256,3.04
gate_up_proj,256,188.77
act_fn,256,5.825
down_proj,256,97.56899999999999
layernorm,256,3.551
qkv_proj,256,84.961
qk_norm,256,5.792
qk_norm,256,2.752
rotary_emb,256,3.488
o_proj,256,47.104
layernorm,256,3.424
gate_up_proj,256,187.905
act_fn,256,6.048
down_proj,256,97.569
layernorm,256,3.744
qkv_proj,256,85.44
qk_norm,256,5.856
qk_norm,256,2.72
rotary_emb,256,3.488
o_proj,256,47.393
layernorm,256,2.944
gate_up_proj,256,187.457
act_fn,256,5.984
down_proj,256,102.40100000000001
layernorm,256,4.256
qkv_proj,256,84.705
qk_norm,256,6.016
qk_norm,256,2.752
rotary_emb,256,3.392
o_proj,256,47.456999999999994
layernorm,256,3.072
gate_up_proj,256,187.553
act_fn,256,5.888
down_proj,256,96.385
layernorm,256,3.712
qkv_proj,256,85.825
qk_norm,256,5.952
qk_norm,256,2.72
rotary_emb,256,3.52
o_proj,256,47.135999999999996
layernorm,256,2.944
gate_up_proj,256,187.137
act_fn,256,5.984
down_proj,256,97.665
layernorm,256,3.584
qkv_proj,256,85.665
qk_norm,256,5.824
qk_norm,256,2.721
rotary_emb,256,3.456
o_proj,256,47.2
layernorm,256,3.137
gate_up_proj,256,188.226
act_fn,256,6.016
down_proj,256,97.12
layernorm,256,3.52
qkv_proj,256,84.865
qk_norm,256,5.824
qk_norm,256,2.688
rotary_emb,256,3.424
o_proj,256,47.168
layernorm,256,2.976
gate_up_proj,256,187.234
act_fn,256,5.92
down_proj,256,102.91300000000001
layernorm,256,3.936
qkv_proj,256,84.833
qk_norm,256,6.016
qk_norm,256,2.688
rotary_emb,256,3.425
o_proj,256,47.04
layernorm,256,3.04
gate_up_proj,256,186.305
act_fn,256,6.112
down_proj,256,102.81800000000001
layernorm,256,3.52
qkv_proj,256,84.929
qk_norm,256,6.016
qk_norm,256,2.752
rotary_emb,256,3.489
o_proj,256,47.169000000000004
layernorm,256,2.976
gate_up_proj,256,188.482
act_fn,256,5.888
down_proj,256,97.344
layernorm,256,3.648
qkv_proj,256,84.961
qk_norm,256,5.824
qk_norm,256,2.751
rotary_emb,256,3.52
o_proj,256,47.36
layernorm,256,3.104
gate_up_proj,256,187.97
act_fn,256,6.016
down_proj,256,97.281
layernorm,256,3.553
qkv_proj,256,85.185
qk_norm,256,5.824
qk_norm,256,2.753
rotary_emb,256,3.488
o_proj,256,47.2
layernorm,256,2.944
gate_up_proj,256,188.13
act_fn,256,5.984
down_proj,256,102.88
layernorm,256,4.033
qkv_proj,256,83.585
qk_norm,256,5.92
qk_norm,256,2.72
rotary_emb,256,3.456
o_proj,256,47.168
layernorm,256,3.072
gate_up_proj,256,187.713
act_fn,256,5.888
down_proj,256,97.377
layernorm,256,3.584
qkv_proj,256,85.313
qk_norm,256,5.92
qk_norm,256,2.688
rotary_emb,256,3.423
o_proj,256,47.039
layernorm,256,2.976
gate_up_proj,256,187.745
act_fn,256,5.952
down_proj,256,98.625
layernorm,256,3.648
qkv_proj,256,85.249
qk_norm,256,6.048
qk_norm,256,2.72
rotary_emb,256,3.425
o_proj,256,47.201
layernorm,256,3.072
gate_up_proj,256,186.273
act_fn,256,5.952
